assay_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
1785424,3,3,1.0,scaffold,train
1785422,4,4,1.0,scaffold,train
1785471,11,11,1.0,scaffold,train
1785544,1,1,1.0,scaffold,train
1809089,3,3,1.0,scaffold,train
1849809,21,20,0.9523809523809523,scaffold,train
1873878,2,1,0.5,scaffold,train
1915814,18,13,0.7222222222222222,scaffold,train
1916171,15,5,0.3333333333333333,scaffold,train
1927913,9,9,1.0,scaffold,train
1929482,18,18,1.0,scaffold,train
1973332,7,7,1.0,scaffold,train
1979571,1,1,1.0,scaffold,train
1985022,13,13,1.0,scaffold,train
2017950,14,13,0.9285714285714286,scaffold,train
2024838,22,22,1.0,scaffold,train
84985,6,6,1.0,scaffold,train
96910,4,4,1.0,scaffold,train
193661,17,17,1.0,scaffold,train
331786,15,15,1.0,scaffold,train
379744,10,10,1.0,scaffold,train
404277,2,2,1.0,scaffold,train
688463,1,0,0.0,scaffold,train
515852,6,6,1.0,scaffold,train
620938,5,5,1.0,scaffold,train
737351,4,4,1.0,scaffold,train
688552,2,2,1.0,scaffold,train
1933645,1,1,1.0,scaffold,train
688362,1,0,0.0,scaffold,train
737315,2,0,0.0,scaffold,train
737385,4,3,0.75,scaffold,train
737333,1,0,0.0,scaffold,train
737627,2,2,1.0,scaffold,train
737339,2,1,0.5,scaffold,train
749248,7,7,1.0,scaffold,train
759348,7,6,0.8571428571428571,scaffold,train
768814,19,19,1.0,scaffold,train
788036,15,15,1.0,scaffold,train
804224,4,2,0.5,scaffold,train
825804,30,30,1.0,scaffold,train
826120,23,23,1.0,scaffold,train
886791,5,5,1.0,scaffold,train
950587,2,1,0.5,scaffold,train
979659,4,4,1.0,scaffold,train
1283892,1,0,0.0,scaffold,train
1289425,7,4,0.5714285714285714,scaffold,train
1330011,5,5,1.0,scaffold,train
1445188,23,23,1.0,scaffold,train
1456629,17,17,1.0,scaffold,train
1440135,25,25,1.0,scaffold,train
1500168,9,9,1.0,scaffold,train
1528750,33,33,1.0,scaffold,train
1528880,1,1,1.0,scaffold,train
1528648,1,1,1.0,scaffold,train
1536410,2,2,1.0,scaffold,train
1534980,66,66,1.0,scaffold,train
1528599,4,4,1.0,scaffold,train
1537553,5,5,1.0,scaffold,train
1622038,2,1,0.5,scaffold,train
1637333,1,1,1.0,scaffold,train
1637336,1,1,1.0,scaffold,train
1637324,1,1,1.0,scaffold,train
1638155,3,3,1.0,scaffold,train
1639625,18,18,1.0,scaffold,train
1639950,1,1,1.0,scaffold,train
1639957,1,1,1.0,scaffold,train
1527795,9,9,1.0,scaffold,train
1528890,2,2,1.0,scaffold,train
1527953,1,1,1.0,scaffold,train
1528021,15,15,1.0,scaffold,train
1528635,74,73,0.9864864864864865,scaffold,train
1528447,20,20,1.0,scaffold,train
1528556,7,7,1.0,scaffold,train
1528662,45,45,1.0,scaffold,train
1528661,33,33,1.0,scaffold,train
1528273,22,22,1.0,scaffold,train
1677254,12,12,1.0,scaffold,train
1786730,14,14,1.0,scaffold,train
1886445,21,21,1.0,scaffold,train
1888672,6,6,1.0,scaffold,train
1916180,1,1,1.0,scaffold,train
1920100,4,4,1.0,scaffold,train
2051656,9,9,1.0,scaffold,train
2084082,2,2,1.0,scaffold,train
2088319,4,3,0.75,scaffold,train
28185,1,1,1.0,scaffold,train
34789,6,6,1.0,scaffold,train
1649741,1,1,1.0,scaffold,train
306221,1,0,0.0,scaffold,train
304976,6,6,1.0,scaffold,train
321617,27,27,1.0,scaffold,train
421230,1,1,1.0,scaffold,train
449465,20,20,1.0,scaffold,train
467917,11,11,1.0,scaffold,train
473976,29,29,1.0,scaffold,train
841030,12,9,0.75,scaffold,train
498215,3,3,1.0,scaffold,train
571770,1,1,1.0,scaffold,train
572966,2,1,0.5,scaffold,train
609464,7,7,1.0,scaffold,train
609465,1,1,1.0,scaffold,train
607926,2,1,0.5,scaffold,train
620095,10,10,1.0,scaffold,train
630913,5,5,1.0,scaffold,train
629725,1,1,1.0,scaffold,train
650216,17,4,0.23529411764705882,scaffold,train
664904,1,1,1.0,scaffold,train
688540,1,1,1.0,scaffold,train
688291,4,3,0.75,scaffold,train
688185,2,0,0.0,scaffold,train
737391,1,1,1.0,scaffold,train
737724,4,1,0.25,scaffold,train
688176,3,1,0.3333333333333333,scaffold,train
688560,5,5,1.0,scaffold,train
699967,1,1,1.0,scaffold,train
715421,20,20,1.0,scaffold,train
736954,1,0,0.0,scaffold,train
1970294,7,7,1.0,scaffold,train
736841,4,2,0.5,scaffold,train
752182,2,2,1.0,scaffold,train
795889,32,30,0.9375,scaffold,train
835704,16,16,1.0,scaffold,train
901250,1,0,0.0,scaffold,train
902584,7,3,0.42857142857142855,scaffold,train
913239,17,17,1.0,scaffold,train
1662939,4,4,1.0,scaffold,train
943622,1,1,1.0,scaffold,train
960513,14,14,1.0,scaffold,train
969260,16,16,1.0,scaffold,train
1288275,2,2,1.0,scaffold,train
1334961,1,1,1.0,scaffold,train
1445189,6,6,1.0,scaffold,train
1466785,4,0,0.0,scaffold,train
1473486,1,1,1.0,scaffold,train
1495268,30,30,1.0,scaffold,train
1528149,1,1,1.0,scaffold,train
1527833,5,5,1.0,scaffold,train
1555044,4,4,1.0,scaffold,train
1583242,16,3,0.1875,scaffold,train
1583243,1,0,0.0,scaffold,train
1619734,3,3,1.0,scaffold,train
1639952,3,3,1.0,scaffold,train
1527869,1,1,1.0,scaffold,train
1527790,8,8,1.0,scaffold,train
1528386,1,1,1.0,scaffold,train
1528395,5,4,0.8,scaffold,train
1528671,6,6,1.0,scaffold,train
1528159,13,13,1.0,scaffold,train
1706628,26,26,1.0,scaffold,train
1731300,14,14,1.0,scaffold,train
1832204,17,17,1.0,scaffold,train
1839216,1,1,1.0,scaffold,train
1845977,10,10,1.0,scaffold,train
1851531,4,4,1.0,scaffold,train
1873647,27,19,0.7037037037037037,scaffold,train
1902530,52,52,1.0,scaffold,train
1875684,2,2,1.0,scaffold,train
1886958,1,0,0.0,scaffold,train
1914524,1,1,1.0,scaffold,train
1915801,2,2,1.0,scaffold,train
1917929,7,7,1.0,scaffold,train
2087396,25,18,0.72,scaffold,train
2088320,2,2,1.0,scaffold,train
306587,2,2,1.0,scaffold,train
305065,22,16,0.7272727272727273,scaffold,train
312295,4,4,1.0,scaffold,train
321517,1,1,1.0,scaffold,train
326052,14,14,1.0,scaffold,train
379936,37,37,1.0,scaffold,train
379935,12,10,0.8333333333333334,scaffold,train
428114,17,17,1.0,scaffold,train
446136,2,2,1.0,scaffold,train
460654,6,5,0.8333333333333334,scaffold,train
460656,3,0,0.0,scaffold,train
490576,3,0,0.0,scaffold,train
723718,1,1,1.0,scaffold,train
609122,29,29,1.0,scaffold,train
610312,2,1,0.5,scaffold,train
610980,30,30,1.0,scaffold,train
613982,11,11,1.0,scaffold,train
1457493,27,27,1.0,scaffold,train
1457494,1,1,1.0,scaffold,train
674717,7,7,1.0,scaffold,train
2074276,14,14,1.0,scaffold,train
1495400,2,0,0.0,scaffold,train
737473,1,0,0.0,scaffold,train
737168,2,2,1.0,scaffold,train
749913,4,4,1.0,scaffold,train
770788,20,19,0.95,scaffold,train
803066,4,4,1.0,scaffold,train
811229,1,1,1.0,scaffold,train
834527,2,2,1.0,scaffold,train
931328,8,6,0.75,scaffold,train
934904,1,1,1.0,scaffold,train
958172,9,5,0.5555555555555556,scaffold,train
958173,4,3,0.75,scaffold,train
966646,6,6,1.0,scaffold,train
1536678,2,1,0.5,scaffold,train
1338728,1,1,1.0,scaffold,train
1337063,12,12,1.0,scaffold,train
1500426,8,8,1.0,scaffold,train
1517378,46,46,1.0,scaffold,train
1527742,1,1,1.0,scaffold,train
1535347,1,1,1.0,scaffold,train
1528215,10,10,1.0,scaffold,train
1534761,13,13,1.0,scaffold,train
1565263,22,21,0.9545454545454546,scaffold,train
1569848,2,2,1.0,scaffold,train
1527823,5,5,1.0,scaffold,train
1527985,1,1,1.0,scaffold,train
1528051,10,10,1.0,scaffold,train
1527681,7,7,1.0,scaffold,train
1528131,13,13,1.0,scaffold,train
1667662,2,0,0.0,scaffold,train
1678480,6,6,1.0,scaffold,train
1679338,5,5,1.0,scaffold,train
1711699,6,3,0.5,scaffold,train
1719307,1,1,1.0,scaffold,train
1775622,9,1,0.1111111111111111,scaffold,train
1785475,8,8,1.0,scaffold,train
1824988,18,18,1.0,scaffold,train
1859386,4,4,1.0,scaffold,train
1871153,5,0,0.0,scaffold,train
1872052,6,6,1.0,scaffold,train
1894113,5,4,0.8,scaffold,train
1900120,1,1,1.0,scaffold,train
1915747,3,3,1.0,scaffold,train
1915783,3,3,1.0,scaffold,train
2088318,2,1,0.5,scaffold,train
28188,24,24,1.0,scaffold,train
211807,1,0,0.0,scaffold,train
177196,1,0,0.0,scaffold,train
305652,1,1,1.0,scaffold,train
304931,7,7,1.0,scaffold,train
347197,14,14,1.0,scaffold,train
430926,4,4,1.0,scaffold,train
446180,25,25,1.0,scaffold,train
456580,22,22,1.0,scaffold,train
468017,1,1,1.0,scaffold,train
537822,1,1,1.0,scaffold,train
579309,6,6,1.0,scaffold,train
588100,3,3,1.0,scaffold,train
663804,1,1,1.0,scaffold,train
688205,1,1,1.0,scaffold,train
1658250,1,1,1.0,scaffold,train
688337,1,0,0.0,scaffold,train
1717958,27,27,1.0,scaffold,train
737367,3,2,0.6666666666666666,scaffold,train
1528770,30,30,1.0,scaffold,train
809645,8,6,0.75,scaffold,train
851437,1,0,0.0,scaffold,train
921482,4,4,1.0,scaffold,train
934320,1,0,0.0,scaffold,train
947687,2,2,1.0,scaffold,train
2068061,1,1,1.0,scaffold,train
972968,1,1,1.0,scaffold,train
1285219,12,12,1.0,scaffold,train
1327702,4,4,1.0,scaffold,train
1335495,1,1,1.0,scaffold,train
1348013,24,23,0.9583333333333334,scaffold,train
1348900,6,0,0.0,scaffold,train
1436204,6,6,1.0,scaffold,train
1466703,1,1,1.0,scaffold,train
1476003,1,1,1.0,scaffold,train
1528470,8,3,0.375,scaffold,train
1528427,2,2,1.0,scaffold,train
1527898,1,1,1.0,scaffold,train
1535181,1,1,1.0,scaffold,train
1527978,3,3,1.0,scaffold,train
1536645,4,3,0.75,scaffold,train
1637151,7,7,1.0,scaffold,train
1638894,1,1,1.0,scaffold,train
1528034,12,12,1.0,scaffold,train
1674520,19,19,1.0,scaffold,train
1754524,3,3,1.0,scaffold,train
1785423,1,1,1.0,scaffold,train
1785715,3,3,1.0,scaffold,train
1810992,11,11,1.0,scaffold,train
1903451,16,15,0.9375,scaffold,train
1915751,1,1,1.0,scaffold,train
1915798,1,1,1.0,scaffold,train
1915800,1,1,1.0,scaffold,train
1919117,12,0,0.0,scaffold,train
1920448,17,17,1.0,scaffold,train
1985336,2,2,1.0,scaffold,train
2084214,13,13,1.0,scaffold,train
55100,1,1,1.0,scaffold,train
307263,6,6,1.0,scaffold,train
52980,1,1,1.0,scaffold,train
28198,26,26,1.0,scaffold,train
195521,5,5,1.0,scaffold,train
34106,17,13,0.7647058823529411,scaffold,train
306551,1,1,1.0,scaffold,train
355040,32,32,1.0,scaffold,train
383093,3,3,1.0,scaffold,train
424574,2,2,1.0,scaffold,train
1664931,1,1,1.0,scaffold,train
687185,4,4,1.0,scaffold,ood_test
687187,4,4,1.0,scaffold,ood_test
688404,54,48,0.8888888888888888,scaffold,ood_test
688425,74,24,0.32432432432432434,scaffold,ood_test
737184,16,4,0.25,scaffold,ood_test
737390,276,113,0.40942028985507245,scaffold,ood_test
688427,129,25,0.1937984496124031,scaffold,ood_test
688354,142,65,0.45774647887323944,scaffold,ood_test
737369,139,73,0.5251798561151079,scaffold,ood_test
688431,20,20,1.0,scaffold,ood_test
841030,34,26,0.7647058823529411,scaffold,ood_test
688284,299,80,0.26755852842809363,scaffold,ood_test
688719,74,39,0.527027027027027,scaffold,ood_test
688838,149,10,0.06711409395973154,scaffold,ood_test
688750,259,137,0.528957528957529,scaffold,ood_test
688482,36,20,0.5555555555555556,scaffold,ood_test
688266,212,181,0.8537735849056604,scaffold,ood_test
737039,8,2,0.25,scaffold,ood_test
688451,10,4,0.4,scaffold,ood_test
688846,13,13,1.0,scaffold,ood_test
1534778,27,27,1.0,scaffold,ood_test
1528048,133,132,0.9924812030075187,scaffold,ood_test
1613063,5,5,1.0,scaffold,ood_test
1638894,15,15,1.0,scaffold,ood_test
1638895,14,14,1.0,scaffold,ood_test
1528050,16,16,1.0,scaffold,ood_test
1918581,7,7,1.0,scaffold,ood_test
737392,52,24,0.46153846153846156,scaffold,ood_test
688485,57,57,1.0,scaffold,ood_test
736841,43,23,0.5348837209302325,scaffold,ood_test
737234,78,6,0.07692307692307693,scaffold,ood_test
737266,218,130,0.5963302752293578,scaffold,ood_test
737339,47,28,0.5957446808510638,scaffold,ood_test
737351,72,50,0.6944444444444444,scaffold,ood_test
1815523,73,67,0.9178082191780822,scaffold,ood_test
737365,90,3,0.03333333333333333,scaffold,ood_test
688534,7,3,0.42857142857142855,scaffold,ood_test
688503,25,20,0.8,scaffold,ood_test
688510,21,13,0.6190476190476191,scaffold,ood_test
688818,10,2,0.2,scaffold,ood_test
688231,12,8,0.6666666666666666,scaffold,ood_test
688705,21,6,0.2857142857142857,scaffold,ood_test
688775,48,47,0.9791666666666666,scaffold,ood_test
688767,6,2,0.3333333333333333,scaffold,ood_test
688780,21,13,0.6190476190476191,scaffold,ood_test
688680,17,11,0.6470588235294118,scaffold,ood_test
737545,16,4,0.25,scaffold,ood_test
737208,58,55,0.9482758620689655,scaffold,ood_test
688735,10,7,0.7,scaffold,ood_test
688745,5,1,0.2,scaffold,ood_test
688741,75,68,0.9066666666666666,scaffold,ood_test
1860096,34,34,1.0,scaffold,ood_test
806931,14,0,0.0,scaffold,ood_test
737424,44,35,0.7954545454545454,scaffold,ood_test
737112,197,1,0.005076142131979695,scaffold,ood_test
1479054,76,72,0.9473684210526315,scaffold,ood_test
1528030,33,28,0.8484848484848485,scaffold,ood_test
1661982,14,2,0.14285714285714285,scaffold,ood_test
736833,169,136,0.8047337278106509,scaffold,ood_test
737090,74,30,0.40540540540540543,scaffold,ood_test
737724,216,142,0.6574074074074074,scaffold,ood_test
688182,30,20,0.6666666666666666,scaffold,ood_test
688242,18,7,0.3888888888888889,scaffold,ood_test
737456,24,22,0.9166666666666666,scaffold,ood_test
948150,69,69,1.0,scaffold,ood_test
688249,7,5,0.7142857142857143,scaffold,ood_test
912706,36,13,0.3611111111111111,scaffold,ood_test
688124,35,31,0.8857142857142857,scaffold,ood_test
737709,35,20,0.5714285714285714,scaffold,ood_test
688176,32,11,0.34375,scaffold,ood_test
688307,32,7,0.21875,scaffold,ood_test
688213,38,25,0.6578947368421053,scaffold,ood_test
688202,20,13,0.65,scaffold,ood_test
688201,50,37,0.74,scaffold,ood_test
1436309,47,22,0.46808510638297873,scaffold,ood_test
1473169,25,18,0.72,scaffold,ood_test
1473486,8,2,0.25,scaffold,ood_test
1839216,44,40,0.9090909090909091,scaffold,ood_test
688560,74,74,1.0,scaffold,ood_test
688595,9,7,0.7777777777777778,scaffold,ood_test
688362,37,11,0.2972972972972973,scaffold,ood_test
688359,7,6,0.8571428571428571,scaffold,ood_test
688552,50,42,0.84,scaffold,ood_test
699967,12,9,0.75,scaffold,ood_test
698261,8,0,0.0,scaffold,ood_test
715421,5,5,1.0,scaffold,ood_test
723718,3,3,1.0,scaffold,ood_test
726362,1,1,1.0,scaffold,ood_test
737168,46,44,0.9565217391304348,scaffold,ood_test
737700,13,2,0.15384615384615385,scaffold,ood_test
736850,4,4,1.0,scaffold,ood_test
737270,8,4,0.5,scaffold,ood_test
864144,15,15,1.0,scaffold,ood_test
737391,10,10,1.0,scaffold,ood_test
737376,15,1,0.06666666666666667,scaffold,ood_test
737262,53,28,0.5283018867924528,scaffold,ood_test
736830,37,29,0.7837837837837838,scaffold,ood_test
1948623,51,51,1.0,scaffold,ood_test
737320,77,47,0.6103896103896104,scaffold,ood_test
737062,5,0,0.0,scaffold,ood_test
737385,11,7,0.6363636363636364,scaffold,ood_test
1916164,53,45,0.8490566037735849,scaffold,ood_test
1658250,32,13,0.40625,scaffold,ood_test
1914364,44,44,1.0,scaffold,ood_test
1334961,6,6,1.0,scaffold,ood_test
737333,20,2,0.1,scaffold,ood_test
1509931,35,25,0.7142857142857143,scaffold,ood_test
737473,38,33,0.868421052631579,scaffold,ood_test
737534,21,17,0.8095238095238095,scaffold,ood_test
737000,5,5,1.0,scaffold,ood_test
737535,7,3,0.42857142857142855,scaffold,ood_test
737205,1,0,0.0,scaffold,ood_test
1460146,4,4,1.0,scaffold,ood_test
737721,1,0,0.0,scaffold,ood_test
737422,1,1,1.0,scaffold,ood_test
737353,33,11,0.3333333333333333,scaffold,ood_test
1528615,28,5,0.17857142857142858,scaffold,ood_test
737367,106,79,0.7452830188679245,scaffold,ood_test
900186,55,51,0.9272727272727272,scaffold,ood_test
1287043,18,17,0.9444444444444444,scaffold,ood_test
745138,2,2,1.0,scaffold,ood_test
751786,26,23,0.8846153846153846,scaffold,ood_test
756675,21,10,0.47619047619047616,scaffold,ood_test
759348,39,34,0.8717948717948718,scaffold,ood_test
764847,25,25,1.0,scaffold,ood_test
787238,10,10,1.0,scaffold,ood_test
804223,1,0,0.0,scaffold,ood_test
804224,1,0,0.0,scaffold,ood_test
827956,52,50,0.9615384615384616,scaffold,ood_test
933429,1,1,1.0,scaffold,ood_test
830110,20,11,0.55,scaffold,ood_test
835072,26,26,1.0,scaffold,ood_test
834203,11,11,1.0,scaffold,ood_test
834527,4,4,1.0,scaffold,ood_test
688495,24,12,0.5,scaffold,ood_test
864727,33,9,0.2727272727272727,scaffold,ood_test
887762,264,264,1.0,scaffold,ood_test
902584,1,0,0.0,scaffold,ood_test
908157,29,14,0.4827586206896552,scaffold,ood_test
922089,33,33,1.0,scaffold,ood_test
930033,52,48,0.9230769230769231,scaffold,ood_test
945919,3,0,0.0,scaffold,ood_test
951534,4,4,1.0,scaffold,ood_test
950588,2,0,0.0,scaffold,ood_test
958516,49,12,0.24489795918367346,scaffold,ood_test
972968,11,11,1.0,scaffold,ood_test
976374,4,3,0.75,scaffold,ood_test
983409,1,1,1.0,scaffold,ood_test
1281779,1,0,0.0,scaffold,ood_test
1287883,19,18,0.9473684210526315,scaffold,ood_test
1289425,19,8,0.42105263157894735,scaffold,ood_test
1290079,3,1,0.3333333333333333,scaffold,ood_test
1335495,17,12,0.7058823529411765,scaffold,ood_test
1364398,29,29,1.0,scaffold,ood_test
1453986,3,2,0.6666666666666666,scaffold,ood_test
1440171,16,16,1.0,scaffold,ood_test
1467938,51,50,0.9803921568627451,scaffold,ood_test
1629193,34,33,0.9705882352941176,scaffold,ood_test
1470241,20,20,1.0,scaffold,ood_test
1474093,19,17,0.8947368421052632,scaffold,ood_test
1478163,48,39,0.8125,scaffold,ood_test
1481883,9,0,0.0,scaffold,ood_test
1499863,42,36,0.8571428571428571,scaffold,ood_test
1500168,8,8,1.0,scaffold,ood_test
1500426,15,3,0.2,scaffold,ood_test
1500427,6,1,0.16666666666666666,scaffold,ood_test
1505392,22,13,0.5909090909090909,scaffold,ood_test
1527955,93,93,1.0,scaffold,ood_test
1527976,116,116,1.0,scaffold,ood_test
1536249,272,272,1.0,scaffold,ood_test
1528149,9,9,1.0,scaffold,ood_test
1527742,71,70,0.9859154929577465,scaffold,ood_test
1528566,85,85,1.0,scaffold,ood_test
1534934,28,28,1.0,scaffold,ood_test
1528713,48,48,1.0,scaffold,ood_test
1527667,3,3,1.0,scaffold,ood_test
1535181,98,91,0.9285714285714286,scaffold,ood_test
1527833,59,58,0.9830508474576272,scaffold,ood_test
1536961,4,4,1.0,scaffold,ood_test
1536645,34,26,0.7647058823529411,scaffold,ood_test
1536983,4,3,0.75,scaffold,ood_test
1536678,91,55,0.6043956043956044,scaffold,ood_test
1537594,59,57,0.9661016949152542,scaffold,ood_test
1537598,27,27,1.0,scaffold,ood_test
1561969,15,14,0.9333333333333333,scaffold,ood_test
1561971,1,0,0.0,scaffold,ood_test
1572440,9,9,1.0,scaffold,ood_test
1572461,42,20,0.47619047619047616,scaffold,ood_test
1574259,3,1,0.3333333333333333,scaffold,ood_test
1619504,28,24,0.8571428571428571,scaffold,ood_test
1626011,2,2,1.0,scaffold,ood_test
1637023,17,17,1.0,scaffold,ood_test
1637074,19,19,1.0,scaffold,ood_test
1528304,22,17,0.7727272727272727,scaffold,ood_test
1528252,1,1,1.0,scaffold,ood_test
1527879,1,1,1.0,scaffold,ood_test
1528653,53,45,0.8490566037735849,scaffold,ood_test
1528202,151,151,1.0,scaffold,ood_test
1528926,190,184,0.968421052631579,scaffold,ood_test
1527790,1,1,1.0,scaffold,ood_test
1527963,64,36,0.5625,scaffold,ood_test
1527953,33,33,1.0,scaffold,ood_test
1527978,213,205,0.9624413145539906,scaffold,ood_test
1527985,41,41,1.0,scaffold,ood_test
1528021,9,8,0.8888888888888888,scaffold,ood_test
1528018,25,25,1.0,scaffold,ood_test
1528052,121,121,1.0,scaffold,ood_test
1528056,52,52,1.0,scaffold,ood_test
1528055,148,148,1.0,scaffold,ood_test
1527704,5,5,1.0,scaffold,ood_test
1528303,1,1,1.0,scaffold,ood_test
1528801,307,284,0.9250814332247557,scaffold,ood_test
1528312,181,181,1.0,scaffold,ood_test
1528549,5,5,1.0,scaffold,ood_test
1528753,24,24,1.0,scaffold,ood_test
1528320,3,3,1.0,scaffold,ood_test
1528671,78,78,1.0,scaffold,ood_test
1528716,8,8,1.0,scaffold,ood_test
1528121,50,50,1.0,scaffold,ood_test
1528159,136,136,1.0,scaffold,ood_test
1528403,2,2,1.0,scaffold,ood_test
1528525,64,64,1.0,scaffold,ood_test
1528572,23,22,0.9565217391304348,scaffold,ood_test
1528878,7,5,0.7142857142857143,scaffold,ood_test
1658761,7,7,1.0,scaffold,ood_test
1660124,12,12,1.0,scaffold,ood_test
1874814,12,12,1.0,scaffold,ood_test
1664931,40,38,0.95,scaffold,ood_test
1667662,45,0,0.0,scaffold,ood_test
1678644,21,2,0.09523809523809523,scaffold,ood_test
1679338,31,31,1.0,scaffold,ood_test
1691310,55,55,1.0,scaffold,ood_test
1713102,23,23,1.0,scaffold,ood_test
1717756,13,8,0.6153846153846154,scaffold,ood_test
1733129,18,11,0.6111111111111112,scaffold,ood_test
1742626,41,35,0.8536585365853658,scaffold,ood_test
1754791,23,0,0.0,scaffold,ood_test
1755232,1,1,1.0,scaffold,ood_test
1785422,35,35,1.0,scaffold,ood_test
1785423,5,5,1.0,scaffold,ood_test
1785424,9,9,1.0,scaffold,ood_test
1785426,1,1,1.0,scaffold,ood_test
1785473,1,1,1.0,scaffold,ood_test
1785483,7,7,1.0,scaffold,ood_test
1785487,7,7,1.0,scaffold,ood_test
1785715,8,8,1.0,scaffold,ood_test
1785716,31,31,1.0,scaffold,ood_test
1785718,7,7,1.0,scaffold,ood_test
1790985,31,31,1.0,scaffold,ood_test
1803718,14,13,0.9285714285714286,scaffold,ood_test
1812377,22,10,0.45454545454545453,scaffold,ood_test
1845977,1,1,1.0,scaffold,ood_test
1851531,32,32,1.0,scaffold,ood_test
1866286,20,15,0.75,scaffold,ood_test
1868409,2,0,0.0,scaffold,ood_test
