domain_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
23726,122,122,1.0,scaffold,train
23739,1,1,1.0,scaffold,train
23749,1,1,1.0,scaffold,train
23766,7,7,1.0,scaffold,train
23777,1,1,1.0,scaffold,train
23778,1,1,1.0,scaffold,train
24403,4,4,1.0,scaffold,train
24429,1,1,1.0,scaffold,train
24556,1,1,1.0,scaffold,train
24643,6,6,1.0,scaffold,train
24648,3,3,1.0,scaffold,train
24752,1,1,1.0,scaffold,train
24783,1,1,1.0,scaffold,train
24784,1,1,1.0,scaffold,train
24794,1,1,1.0,scaffold,train
24843,1,1,1.0,scaffold,train
24929,1,1,1.0,scaffold,train
25176,1,1,1.0,scaffold,train
25486,1,1,1.0,scaffold,train
25496,1,1,1.0,scaffold,train
25504,1,1,1.0,scaffold,train
25687,3,3,1.0,scaffold,train
25690,2,2,1.0,scaffold,train
25691,3,3,1.0,scaffold,train
25711,2,2,1.0,scaffold,train
26485,3,3,1.0,scaffold,train
26490,17,17,1.0,scaffold,train
26569,3,3,1.0,scaffold,train
26570,6,6,1.0,scaffold,train
26595,1,1,1.0,scaffold,train
26620,1,1,1.0,scaffold,train
26678,2,2,1.0,scaffold,train
26682,7,7,1.0,scaffold,train
26902,3,3,1.0,scaffold,train
27770,1,1,1.0,scaffold,train
27776,1,1,1.0,scaffold,train
27778,1,1,1.0,scaffold,train
27780,1,1,1.0,scaffold,train
27895,4,4,1.0,scaffold,train
27960,1,1,1.0,scaffold,train
27963,1,1,1.0,scaffold,train
27967,1,1,1.0,scaffold,train
27975,1,1,1.0,scaffold,train
28004,4,4,1.0,scaffold,train
28005,3,3,1.0,scaffold,train
28688,1,1,1.0,scaffold,train
28716,1,1,1.0,scaffold,train
28718,1,1,1.0,scaffold,train
29041,1,1,1.0,scaffold,train
29047,1,1,1.0,scaffold,train
29068,1,1,1.0,scaffold,train
29608,1,1,1.0,scaffold,train
29647,1,1,1.0,scaffold,train
30123,1,1,1.0,scaffold,train
30134,1,1,1.0,scaffold,train
30136,1,1,1.0,scaffold,train
30628,24,24,1.0,scaffold,train
30630,1,1,1.0,scaffold,train
30856,1,1,1.0,scaffold,train
31100,1,1,1.0,scaffold,train
31423,2,2,1.0,scaffold,train
31490,1,1,1.0,scaffold,train
32226,21,5,0.23809523809523808,scaffold,train
32694,1,1,1.0,scaffold,train
34053,9,9,1.0,scaffold,train
34686,1,1,1.0,scaffold,train
34690,1,1,1.0,scaffold,train
34871,1,1,1.0,scaffold,train
34874,1,1,1.0,scaffold,train
34894,1,1,1.0,scaffold,train
34896,1,1,1.0,scaffold,train
35201,1,1,1.0,scaffold,train
35202,1,1,1.0,scaffold,train
35204,1,1,1.0,scaffold,train
35517,9,5,0.5555555555555556,scaffold,train
116,4,4,1.0,scaffold,train
593,1,1,1.0,scaffold,train
594,7,7,1.0,scaffold,train
600,1,1,1.0,scaffold,train
796,1,1,1.0,scaffold,train
807,1,1,1.0,scaffold,train
850,4,4,1.0,scaffold,train
877,3,3,1.0,scaffold,train
1281,1,0,0.0,scaffold,train
1487,1,1,1.0,scaffold,train
1555,1,0,0.0,scaffold,train
1560,1,1,1.0,scaffold,train
1573,3,3,1.0,scaffold,train
1574,1,1,1.0,scaffold,train
1663,2,2,1.0,scaffold,train
1667,1,1,1.0,scaffold,train
2221,3,3,1.0,scaffold,train
2475,6,6,1.0,scaffold,train
2572,3,3,1.0,scaffold,train
2620,15,15,1.0,scaffold,train
3127,1,1,1.0,scaffold,train
3135,4,4,1.0,scaffold,train
3326,1,1,1.0,scaffold,train
3331,1,1,1.0,scaffold,train
3333,1,1,1.0,scaffold,train
3335,1,1,1.0,scaffold,train
3742,4,4,1.0,scaffold,train
4476,3,3,1.0,scaffold,train
4481,1,1,1.0,scaffold,train
4492,1,1,1.0,scaffold,train
4553,4,4,1.0,scaffold,train
4714,1,1,1.0,scaffold,train
4895,1,0,0.0,scaffold,train
5475,1,0,0.0,scaffold,train
5878,1,0,0.0,scaffold,train
6261,7,4,0.5714285714285714,scaffold,train
6519,2,1,0.5,scaffold,train
6751,1,1,1.0,scaffold,train
7301,1,1,1.0,scaffold,train
8271,2,2,1.0,scaffold,train
9269,1,0,0.0,scaffold,train
9797,1,1,1.0,scaffold,train
10214,1,1,1.0,scaffold,train
10923,1,0,0.0,scaffold,train
11674,1,1,1.0,scaffold,train
11692,1,1,1.0,scaffold,train
13066,1,0,0.0,scaffold,train
13260,1,1,1.0,scaffold,train
13276,1,1,1.0,scaffold,train
13293,3,3,1.0,scaffold,train
13512,4,4,1.0,scaffold,train
13574,1,1,1.0,scaffold,train
13580,1,1,1.0,scaffold,train
13808,1,1,1.0,scaffold,train
14044,2,2,1.0,scaffold,train
14251,9,9,1.0,scaffold,train
14488,1,1,1.0,scaffold,train
14491,1,1,1.0,scaffold,train
14495,7,7,1.0,scaffold,train
14575,8,8,1.0,scaffold,train
14633,2,2,1.0,scaffold,train
14802,1,1,1.0,scaffold,train
14945,1,1,1.0,scaffold,train
15042,2,2,1.0,scaffold,train
15043,1,1,1.0,scaffold,train
15048,1,1,1.0,scaffold,train
15486,1,1,1.0,scaffold,train
15828,1,1,1.0,scaffold,train
16178,2,2,1.0,scaffold,train
16339,1,1,1.0,scaffold,train
16341,1,1,1.0,scaffold,train
16442,1,1,1.0,scaffold,train
16454,1,1,1.0,scaffold,train
16463,1,1,1.0,scaffold,train
16464,1,1,1.0,scaffold,train
16609,1,1,1.0,scaffold,train
16773,1,1,1.0,scaffold,train
16776,1,1,1.0,scaffold,train
17095,1,1,1.0,scaffold,train
17480,2,2,1.0,scaffold,train
17723,1,1,1.0,scaffold,train
17784,1,1,1.0,scaffold,train
18294,3,3,1.0,scaffold,train
18304,1,1,1.0,scaffold,train
18407,1,1,1.0,scaffold,train
18451,1,1,1.0,scaffold,train
18477,3,3,1.0,scaffold,train
18609,1,1,1.0,scaffold,train
18621,3,3,1.0,scaffold,train
19506,1,1,1.0,scaffold,train
19845,1,1,1.0,scaffold,train
19859,2,2,1.0,scaffold,train
20127,1,1,1.0,scaffold,train
20141,4,4,1.0,scaffold,train
20195,2,2,1.0,scaffold,train
20569,3,3,1.0,scaffold,train
20570,1,1,1.0,scaffold,train
21011,5,5,1.0,scaffold,train
21310,1,1,1.0,scaffold,train
21786,1,1,1.0,scaffold,train
21802,1,1,1.0,scaffold,train
21803,1,1,1.0,scaffold,train
21872,1,1,1.0,scaffold,train
21942,1,1,1.0,scaffold,train
21946,1,1,1.0,scaffold,train
22082,1,1,1.0,scaffold,train
22083,1,1,1.0,scaffold,train
22240,30,30,1.0,scaffold,train
22273,3,3,1.0,scaffold,train
23718,40,39,0.975,scaffold,train
24424,1,1,1.0,scaffold,train
24555,1,1,1.0,scaffold,train
24639,1,1,1.0,scaffold,train
24785,1,1,1.0,scaffold,train
24787,1,1,1.0,scaffold,train
24796,1,1,1.0,scaffold,train
24799,1,1,1.0,scaffold,train
24891,4,4,1.0,scaffold,train
24903,1,0,0.0,scaffold,train
25021,1,1,1.0,scaffold,train
25023,1,1,1.0,scaffold,train
25026,1,1,1.0,scaffold,train
25040,1,1,1.0,scaffold,train
25198,1,1,1.0,scaffold,train
25488,1,1,1.0,scaffold,train
25492,1,1,1.0,scaffold,train
25495,2,2,1.0,scaffold,train
25518,3,3,1.0,scaffold,train
25685,6,6,1.0,scaffold,train
25686,1,1,1.0,scaffold,train
25692,3,3,1.0,scaffold,train
25693,1,1,1.0,scaffold,train
25696,4,4,1.0,scaffold,train
25697,6,6,1.0,scaffold,train
25701,2,2,1.0,scaffold,train
25706,1,1,1.0,scaffold,train
25719,1,1,1.0,scaffold,train
25751,2,2,1.0,scaffold,train
25752,2,2,1.0,scaffold,train
25762,1,1,1.0,scaffold,train
25974,1,1,1.0,scaffold,train
25975,1,1,1.0,scaffold,train
25981,1,1,1.0,scaffold,train
25998,1,1,1.0,scaffold,train
26473,6,6,1.0,scaffold,train
26494,1,1,1.0,scaffold,train
26560,1,1,1.0,scaffold,train
26654,1,1,1.0,scaffold,train
26884,1,1,1.0,scaffold,train
27205,1,1,1.0,scaffold,train
27208,1,1,1.0,scaffold,train
27777,3,3,1.0,scaffold,train
27815,1,1,1.0,scaffold,train
27827,1,1,1.0,scaffold,train
27874,2,2,1.0,scaffold,train
27903,1,1,1.0,scaffold,train
27934,6,6,1.0,scaffold,train
27936,4,4,1.0,scaffold,train
27937,2,2,1.0,scaffold,train
27948,2,2,1.0,scaffold,train
27961,2,2,1.0,scaffold,train
27965,1,1,1.0,scaffold,train
27992,10,10,1.0,scaffold,train
27994,9,9,1.0,scaffold,train
28040,1,1,1.0,scaffold,train
28050,1,1,1.0,scaffold,train
28661,1,1,1.0,scaffold,train
29005,5,5,1.0,scaffold,train
29026,1,1,1.0,scaffold,train
29037,6,6,1.0,scaffold,train
29038,3,3,1.0,scaffold,train
29039,4,4,1.0,scaffold,train
29057,1,1,1.0,scaffold,train
29058,1,1,1.0,scaffold,train
29059,1,1,1.0,scaffold,train
29065,1,1,1.0,scaffold,train
29066,1,1,1.0,scaffold,train
29067,1,1,1.0,scaffold,train
29071,1,1,1.0,scaffold,train
29096,1,1,1.0,scaffold,train
29097,1,1,1.0,scaffold,train
29098,1,1,1.0,scaffold,train
29100,1,1,1.0,scaffold,train
29869,1,1,1.0,scaffold,train
29990,1,1,1.0,scaffold,train
30122,1,1,1.0,scaffold,train
30196,1,1,1.0,scaffold,train
30665,2,2,1.0,scaffold,train
30861,1,0,0.0,scaffold,train
31154,1,1,1.0,scaffold,train
31156,1,1,1.0,scaffold,train
31159,1,1,1.0,scaffold,train
31417,1,1,1.0,scaffold,train
31489,1,1,1.0,scaffold,train
32238,7,4,0.5714285714285714,scaffold,train
32245,7,4,0.5714285714285714,scaffold,train
32688,1,1,1.0,scaffold,train
33451,2,2,1.0,scaffold,train
33613,1,1,1.0,scaffold,train
33614,1,1,1.0,scaffold,train
33630,1,1,1.0,scaffold,train
33631,1,0,0.0,scaffold,train
34366,6,6,1.0,scaffold,train
34369,6,6,1.0,scaffold,train
34370,2,2,1.0,scaffold,train
34378,1,1,1.0,scaffold,train
34379,1,1,1.0,scaffold,train
34396,1,1,1.0,scaffold,train
34402,1,1,1.0,scaffold,train
34700,1,1,1.0,scaffold,train
34825,1,1,1.0,scaffold,train
34870,1,1,1.0,scaffold,train
34872,1,1,1.0,scaffold,train
34880,6,6,1.0,scaffold,train
34881,1,1,1.0,scaffold,train
34882,1,1,1.0,scaffold,train
34883,1,1,1.0,scaffold,train
34886,1,1,1.0,scaffold,train
34902,1,1,1.0,scaffold,train
35059,1,1,1.0,scaffold,train
18,1,1,1.0,scaffold,train
91,1,1,1.0,scaffold,train
144,1,1,1.0,scaffold,train
145,3,3,1.0,scaffold,train
148,3,3,1.0,scaffold,train
154,3,3,1.0,scaffold,train
164,1,1,1.0,scaffold,train
322,14,14,1.0,scaffold,train
325,1,1,1.0,scaffold,train
328,1,1,1.0,scaffold,train
331,1,1,1.0,scaffold,train
391,1,1,1.0,scaffold,train
398,1,1,1.0,scaffold,train
813,1,1,1.0,scaffold,train
972,1,1,1.0,scaffold,train
1188,1,1,1.0,scaffold,train
1189,1,1,1.0,scaffold,train
1190,1,1,1.0,scaffold,train
1561,1,1,1.0,scaffold,train
1562,1,1,1.0,scaffold,train
1570,1,1,1.0,scaffold,train
1571,1,1,1.0,scaffold,train
1712,2,1,0.5,scaffold,train
1782,1,1,1.0,scaffold,train
1985,1,1,1.0,scaffold,train
2404,1,1,1.0,scaffold,train
2479,1,1,1.0,scaffold,train
2634,1,1,1.0,scaffold,train
2832,1,1,1.0,scaffold,train
3128,1,1,1.0,scaffold,train
3130,1,1,1.0,scaffold,train
3136,1,1,1.0,scaffold,train
3219,1,1,1.0,scaffold,train
3302,1,1,1.0,scaffold,train
3329,1,1,1.0,scaffold,train
3334,1,1,1.0,scaffold,train
3345,1,1,1.0,scaffold,train
3755,3,3,1.0,scaffold,train
4012,1,1,1.0,scaffold,train
4013,1,1,1.0,scaffold,train
4040,1,1,1.0,scaffold,train
4051,1,1,1.0,scaffold,train
4052,1,1,1.0,scaffold,train
4065,1,1,1.0,scaffold,train
4154,10,10,1.0,scaffold,train
4161,2,2,1.0,scaffold,train
4164,1,1,1.0,scaffold,train
4172,1,1,1.0,scaffold,train
4712,3,3,1.0,scaffold,train
4717,3,3,1.0,scaffold,train
4725,1,1,1.0,scaffold,train
4726,1,1,1.0,scaffold,train
4743,1,1,1.0,scaffold,train
4787,1,1,1.0,scaffold,train
5059,2,1,0.5,scaffold,train
6813,1,1,1.0,scaffold,train
7269,1,0,0.0,scaffold,train
7872,1,0,0.0,scaffold,train
9551,1,0,0.0,scaffold,train
9653,9,8,0.8888888888888888,scaffold,train
10082,1,0,0.0,scaffold,train
10091,1,0,0.0,scaffold,train
10114,1,1,1.0,scaffold,train
11746,1,0,0.0,scaffold,train
12471,1,1,1.0,scaffold,train
13058,1,0,0.0,scaffold,train
13062,1,0,0.0,scaffold,train
13079,1,0,0.0,scaffold,train
13080,1,0,0.0,scaffold,train
13089,1,1,1.0,scaffold,train
13097,1,0,0.0,scaffold,train
13100,1,0,0.0,scaffold,train
13154,1,1,1.0,scaffold,train
13202,7,7,1.0,scaffold,train
13343,3,3,1.0,scaffold,train
13346,1,1,1.0,scaffold,train
13478,3,3,1.0,scaffold,train
13573,1,1,1.0,scaffold,train
13579,1,1,1.0,scaffold,train
13582,3,3,1.0,scaffold,train
13589,1,1,1.0,scaffold,train
13590,1,1,1.0,scaffold,train
13772,1,1,1.0,scaffold,train
13774,1,1,1.0,scaffold,train
13787,1,1,1.0,scaffold,train
13800,1,1,1.0,scaffold,train
13803,2,2,1.0,scaffold,train
13806,1,1,1.0,scaffold,train
13807,1,1,1.0,scaffold,train
15005,1,1,1.0,scaffold,train
15052,2,2,1.0,scaffold,train
15124,2,2,1.0,scaffold,train
15675,4,0,0.0,scaffold,train
15785,1,1,1.0,scaffold,train
15786,2,2,1.0,scaffold,train
15787,1,1,1.0,scaffold,train
15788,1,1,1.0,scaffold,train
15789,4,4,1.0,scaffold,train
15798,1,1,1.0,scaffold,train
15826,1,1,1.0,scaffold,train
15827,1,1,1.0,scaffold,train
15831,2,2,1.0,scaffold,train
15836,1,1,1.0,scaffold,train
15924,11,9,0.8181818181818182,scaffold,train
16160,1,1,1.0,scaffold,train
16274,1,1,1.0,scaffold,train
16277,13,13,1.0,scaffold,train
16279,1,1,1.0,scaffold,train
16468,1,1,1.0,scaffold,train
16771,1,1,1.0,scaffold,train
16896,1,1,1.0,scaffold,train
17082,1,1,1.0,scaffold,train
17096,1,1,1.0,scaffold,train
17651,1,1,1.0,scaffold,train
17683,1,1,1.0,scaffold,train
17686,1,1,1.0,scaffold,train
17749,1,1,1.0,scaffold,train
17792,1,1,1.0,scaffold,train
17994,1,1,1.0,scaffold,train
18000,1,1,1.0,scaffold,train
18002,1,1,1.0,scaffold,train
18120,3,3,1.0,scaffold,train
18271,1,1,1.0,scaffold,train
18289,6,6,1.0,scaffold,train
18310,1,1,1.0,scaffold,train
18450,1,1,1.0,scaffold,train
18465,1,1,1.0,scaffold,train
18473,1,1,1.0,scaffold,train
18498,1,1,1.0,scaffold,train
18506,1,1,1.0,scaffold,train
18640,1,1,1.0,scaffold,train
19204,1,1,1.0,scaffold,train
19383,1,1,1.0,scaffold,train
19480,1,1,1.0,scaffold,train
19501,1,1,1.0,scaffold,train
19755,3,3,1.0,scaffold,train
19784,1,1,1.0,scaffold,train
19852,1,1,1.0,scaffold,train
19855,3,3,1.0,scaffold,train
19857,1,1,1.0,scaffold,train
20058,1,1,1.0,scaffold,train
20128,1,1,1.0,scaffold,train
20192,1,1,1.0,scaffold,train
20290,1,1,1.0,scaffold,train
20310,1,1,1.0,scaffold,train
20393,1,1,1.0,scaffold,train
20394,1,1,1.0,scaffold,train
20433,1,1,1.0,scaffold,train
20437,51,51,1.0,scaffold,train
20446,1,1,1.0,scaffold,train
20457,1,1,1.0,scaffold,train
20463,1,1,1.0,scaffold,train
20996,1,1,1.0,scaffold,train
21214,21,21,1.0,scaffold,train
21291,1,1,1.0,scaffold,train
21308,2,2,1.0,scaffold,train
21920,1,1,1.0,scaffold,train
22084,1,1,1.0,scaffold,train
22118,1,1,1.0,scaffold,train
22144,1,1,1.0,scaffold,train
22161,1,1,1.0,scaffold,train
22226,1,1,1.0,scaffold,train
22227,1,1,1.0,scaffold,train
22235,1,1,1.0,scaffold,train
22261,1,1,1.0,scaffold,train
22582,1,1,1.0,scaffold,train
22913,3,3,1.0,scaffold,train
22922,1,1,1.0,scaffold,train
22934,1,1,1.0,scaffold,train
22936,4,4,1.0,scaffold,train
22941,1,1,1.0,scaffold,train
22950,6,6,1.0,scaffold,train
22968,1,1,1.0,scaffold,train
22999,1,1,1.0,scaffold,train
23200,1,1,1.0,scaffold,train
23283,1,1,1.0,scaffold,train
23390,1,1,1.0,scaffold,train
23394,2,2,1.0,scaffold,train
23701,1,1,1.0,scaffold,train
24142,1,1,1.0,scaffold,train
24270,1,1,1.0,scaffold,train
24396,3,3,1.0,scaffold,train
24400,1,1,1.0,scaffold,train
24405,9,9,1.0,scaffold,train
24427,2,2,1.0,scaffold,train
24605,9,9,1.0,scaffold,train
24745,1,1,1.0,scaffold,train
24841,1,1,1.0,scaffold,train
24854,1,1,1.0,scaffold,train
24859,2,2,1.0,scaffold,train
25022,3,3,1.0,scaffold,train
25027,1,1,1.0,scaffold,train
25172,8,7,0.875,scaffold,train
25175,1,1,1.0,scaffold,train
25199,1,1,1.0,scaffold,train
25463,1,1,1.0,scaffold,train
25490,1,1,1.0,scaffold,train
25656,1,1,1.0,scaffold,train
25694,5,5,1.0,scaffold,train
25710,2,2,1.0,scaffold,train
25712,1,1,1.0,scaffold,train
25722,1,1,1.0,scaffold,train
25738,1,1,1.0,scaffold,train
25739,1,1,1.0,scaffold,train
25754,1,1,1.0,scaffold,train
25756,1,1,1.0,scaffold,train
25758,1,1,1.0,scaffold,train
25947,4,4,1.0,scaffold,train
25952,1,1,1.0,scaffold,train
25964,1,1,1.0,scaffold,train
25965,1,1,1.0,scaffold,train
25967,1,1,1.0,scaffold,train
25968,1,1,1.0,scaffold,train
25970,1,1,1.0,scaffold,train
25972,1,1,1.0,scaffold,train
25982,1,1,1.0,scaffold,train
25986,1,1,1.0,scaffold,train
26062,1,1,1.0,scaffold,train
26100,1,1,1.0,scaffold,train
26119,1,1,1.0,scaffold,train
26127,3,3,1.0,scaffold,train
26336,1,1,1.0,scaffold,train
26470,9,9,1.0,scaffold,train
26491,1,1,1.0,scaffold,train
26514,2,2,1.0,scaffold,train
26535,3,3,1.0,scaffold,train
26625,1,1,1.0,scaffold,train
26799,1,1,1.0,scaffold,train
26908,1,1,1.0,scaffold,train
26954,1,1,1.0,scaffold,train
27014,1,1,1.0,scaffold,train
27022,1,1,1.0,scaffold,train
27192,1,1,1.0,scaffold,train
27468,1,1,1.0,scaffold,train
27775,1,1,1.0,scaffold,train
27817,1,1,1.0,scaffold,train
27821,1,1,1.0,scaffold,train
27883,1,1,1.0,scaffold,train
27884,16,16,1.0,scaffold,train
27892,43,43,1.0,scaffold,train
27897,1,1,1.0,scaffold,train
27905,1,1,1.0,scaffold,train
27911,4,4,1.0,scaffold,train
27913,1,1,1.0,scaffold,train
27914,2,2,1.0,scaffold,train
27919,1,1,1.0,scaffold,train
27928,21,21,1.0,scaffold,train
27932,1,1,1.0,scaffold,train
27942,5,5,1.0,scaffold,train
28033,1,1,1.0,scaffold,train
28035,3,3,1.0,scaffold,train
28039,2,2,1.0,scaffold,train
28044,1,1,1.0,scaffold,train
28052,1,1,1.0,scaffold,train
28159,1,1,1.0,scaffold,train
28160,1,1,1.0,scaffold,train
28213,13,13,1.0,scaffold,train
28218,3,3,1.0,scaffold,train
28219,7,7,1.0,scaffold,train
28220,3,3,1.0,scaffold,train
28377,4,4,1.0,scaffold,train
28387,1,1,1.0,scaffold,train
28526,1,1,1.0,scaffold,train
28662,2,2,1.0,scaffold,train
29013,1,1,1.0,scaffold,train
29053,3,3,1.0,scaffold,train
29074,1,1,1.0,scaffold,train
29075,1,1,1.0,scaffold,train
29548,1,1,1.0,scaffold,train
29815,1,1,1.0,scaffold,train
29816,1,1,1.0,scaffold,train
29859,2,2,1.0,scaffold,train
29876,1,1,1.0,scaffold,train
29985,1,1,1.0,scaffold,train
30056,1,1,1.0,scaffold,train
30057,1,1,1.0,scaffold,train
30137,1,1,1.0,scaffold,train
30155,1,1,1.0,scaffold,train
30601,3,3,1.0,scaffold,train
30969,1,0,0.0,scaffold,train
31135,6,6,1.0,scaffold,train
31172,1,1,1.0,scaffold,train
31486,1,1,1.0,scaffold,train
31623,1,1,1.0,scaffold,train
31686,3,3,1.0,scaffold,train
31952,6,6,1.0,scaffold,train
31953,1,1,1.0,scaffold,train
32228,2,1,0.5,scaffold,train
32386,1,1,1.0,scaffold,train
32418,2,2,1.0,scaffold,train
32450,1,1,1.0,scaffold,train
32720,1,1,1.0,scaffold,train
33567,6,6,1.0,scaffold,train
33569,2,2,1.0,scaffold,train
33601,3,3,1.0,scaffold,train
33612,1,1,1.0,scaffold,train
33849,2,2,1.0,scaffold,train
33867,1,1,1.0,scaffold,train
33869,1,1,1.0,scaffold,train
33871,2,2,1.0,scaffold,train
33875,1,1,1.0,scaffold,train
33882,1,1,1.0,scaffold,train
33883,1,1,1.0,scaffold,train
33884,1,1,1.0,scaffold,train
33910,1,1,1.0,scaffold,train
34002,1,1,1.0,scaffold,train
34198,1,1,1.0,scaffold,train
34206,1,1,1.0,scaffold,train
34949,1,0,0.0,scaffold,train
35152,1,1,1.0,scaffold,train
35153,1,1,1.0,scaffold,train
35195,1,1,1.0,scaffold,train
138,7,7,1.0,scaffold,train
142,1,1,1.0,scaffold,train
143,1,1,1.0,scaffold,train
267,6,6,1.0,scaffold,train
268,1,1,1.0,scaffold,train
269,3,3,1.0,scaffold,train
272,3,3,1.0,scaffold,train
274,1,1,1.0,scaffold,train
276,1,1,1.0,scaffold,train
279,1,1,1.0,scaffold,train
280,1,1,1.0,scaffold,train
393,1,1,1.0,scaffold,train
654,1,1,1.0,scaffold,train
664,1,1,1.0,scaffold,train
789,1,1,1.0,scaffold,train
792,1,1,1.0,scaffold,train
965,1,1,1.0,scaffold,train
1490,4,4,1.0,scaffold,train
1563,1,1,1.0,scaffold,train
1981,1,1,1.0,scaffold,train
2082,1,1,1.0,scaffold,train
2477,1,1,1.0,scaffold,train
2482,1,1,1.0,scaffold,train
3129,1,1,1.0,scaffold,train
3132,1,1,1.0,scaffold,train
3300,9,9,1.0,scaffold,train
3748,4,4,1.0,scaffold,train
4092,1,1,1.0,scaffold,train
4093,2,2,1.0,scaffold,train
4162,6,6,1.0,scaffold,train
4315,2,2,1.0,scaffold,train
4541,1,1,1.0,scaffold,train
4542,1,1,1.0,scaffold,train
4677,1,1,1.0,scaffold,train
4703,2,2,1.0,scaffold,train
4715,1,1,1.0,scaffold,train
4718,2,2,1.0,scaffold,train
4736,1,1,1.0,scaffold,train
4891,3,3,1.0,scaffold,train
4892,6,6,1.0,scaffold,train
5002,1,1,1.0,scaffold,train
5988,1,1,1.0,scaffold,train
6471,1,0,0.0,scaffold,train
7552,1,0,0.0,scaffold,train
7821,1,0,0.0,scaffold,train
8194,1,0,0.0,scaffold,train
8379,1,0,0.0,scaffold,train
8927,1,1,1.0,scaffold,train
9204,1,0,0.0,scaffold,train
9553,2,0,0.0,scaffold,train
9659,1,1,1.0,scaffold,train
10005,1,0,0.0,scaffold,train
11287,1,1,1.0,scaffold,train
11299,1,0,0.0,scaffold,train
11315,1,1,1.0,scaffold,train
12459,1,1,1.0,scaffold,train
13057,7,3,0.42857142857142855,scaffold,train
13099,1,1,1.0,scaffold,train
13229,1,1,1.0,scaffold,train
13236,4,4,1.0,scaffold,train
13383,1,1,1.0,scaffold,train
13552,8,8,1.0,scaffold,train
13599,1,1,1.0,scaffold,train
13773,1,1,1.0,scaffold,train
13781,1,1,1.0,scaffold,train
13873,4,4,1.0,scaffold,train
14656,5,5,1.0,scaffold,train
14810,1,0,0.0,scaffold,train
15343,11,11,1.0,scaffold,train
15506,1,1,1.0,scaffold,train
15507,1,1,1.0,scaffold,train
15630,3,3,1.0,scaffold,train
15662,1,1,1.0,scaffold,train
15718,4,0,0.0,scaffold,train
15768,1,1,1.0,scaffold,train
15772,3,3,1.0,scaffold,train
15775,1,1,1.0,scaffold,train
15792,1,1,1.0,scaffold,train
15802,1,1,1.0,scaffold,train
15815,1,1,1.0,scaffold,train
15932,1,0,0.0,scaffold,train
16113,1,1,1.0,scaffold,train
16147,8,8,1.0,scaffold,train
16275,1,1,1.0,scaffold,train
16452,22,22,1.0,scaffold,train
16453,1,1,1.0,scaffold,train
16460,3,3,1.0,scaffold,train
17372,1,1,1.0,scaffold,train
17457,3,2,0.6666666666666666,scaffold,train
17468,3,3,1.0,scaffold,train
17666,1,1,1.0,scaffold,train
17676,3,3,1.0,scaffold,train
17691,1,1,1.0,scaffold,train
17705,1,1,1.0,scaffold,train
17716,1,1,1.0,scaffold,train
17719,3,3,1.0,scaffold,train
17726,3,3,1.0,scaffold,train
17731,1,1,1.0,scaffold,train
17738,1,1,1.0,scaffold,train
17770,1,1,1.0,scaffold,train
17986,1,1,1.0,scaffold,train
17987,1,1,1.0,scaffold,train
17996,1,1,1.0,scaffold,train
17998,1,1,1.0,scaffold,train
17999,1,1,1.0,scaffold,train
18117,1,1,1.0,scaffold,train
18170,1,1,1.0,scaffold,train
18247,14,14,1.0,scaffold,train
18248,4,4,1.0,scaffold,train
18296,6,6,1.0,scaffold,train
18299,6,6,1.0,scaffold,train
18306,1,1,1.0,scaffold,train
18397,2,2,1.0,scaffold,train
18466,3,3,1.0,scaffold,train
18531,1,1,1.0,scaffold,train
18612,7,7,1.0,scaffold,train
18618,1,1,1.0,scaffold,train
19213,1,1,1.0,scaffold,train
19280,6,6,1.0,scaffold,train
19544,1,1,1.0,scaffold,train
19848,1,1,1.0,scaffold,train
19899,4,4,1.0,scaffold,train
20036,6,6,1.0,scaffold,train
20047,1,1,1.0,scaffold,train
20049,4,4,1.0,scaffold,train
20060,1,1,1.0,scaffold,train
20073,3,3,1.0,scaffold,train
20098,4,4,1.0,scaffold,train
20118,4,4,1.0,scaffold,train
20120,1,1,1.0,scaffold,train
20123,10,10,1.0,scaffold,train
20293,1,1,1.0,scaffold,train
20324,1,1,1.0,scaffold,train
20395,1,1,1.0,scaffold,train
20407,1,1,1.0,scaffold,train
20408,1,1,1.0,scaffold,train
20409,5,5,1.0,scaffold,train
20791,12,12,1.0,scaffold,train
21003,1,1,1.0,scaffold,train
21008,1,1,1.0,scaffold,train
21303,1,1,1.0,scaffold,train
21412,1,1,1.0,scaffold,train
21413,1,1,1.0,scaffold,train
21435,1,1,1.0,scaffold,train
22017,1,1,1.0,scaffold,train
22097,1,1,1.0,scaffold,train
22155,1,1,1.0,scaffold,train
22221,1,1,1.0,scaffold,train
22225,1,1,1.0,scaffold,train
22241,2,2,1.0,scaffold,train
22242,2,2,1.0,scaffold,train
22243,1,1,1.0,scaffold,train
22246,3,3,1.0,scaffold,train
22276,1,1,1.0,scaffold,train
22300,1,1,1.0,scaffold,train
22304,1,1,1.0,scaffold,train
22506,1,1,1.0,scaffold,train
22546,1,1,1.0,scaffold,train
22563,1,1,1.0,scaffold,train
22679,6,6,1.0,scaffold,train
22682,1,1,1.0,scaffold,train
22746,6,6,1.0,scaffold,train
22761,1,1,1.0,scaffold,train
22963,4,4,1.0,scaffold,train
23144,1,1,1.0,scaffold,train
23176,1,1,1.0,scaffold,train
23189,1,1,1.0,scaffold,train
23205,1,1,1.0,scaffold,train
