assay_id,split,passes_filter,n_total,n_inexact,n_invalid,n_exact,fraction_exact,n_actives,n_has_binary,fraction_active
CHEMBL1037718,train,1,222,32,0,190,0.8558558558558559,190.0,190,1.0
CHEMBL1037720,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL1037774,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1038200,train,1,54,20,0,34,0.6296296296296297,0.0,34,0.0
CHEMBL1038468,train,1,43,6,0,37,0.8604651162790697,37.0,37,1.0
CHEMBL1038469,train,1,42,2,0,40,0.9523809523809523,40.0,40,1.0
CHEMBL1038492,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL1038577,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1038578,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1038579,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1039023,train,1,33,1,0,32,0.9696969696969697,16.0,32,0.5
CHEMBL1039049,train,1,49,0,0,49,1.0,24.0,49,0.4897959183673469
CHEMBL1039052,train,1,40,0,0,40,1.0,38.0,40,0.95
CHEMBL1039103,train,1,34,2,0,32,0.9411764705882353,16.0,32,0.5
CHEMBL1039164,train,1,59,10,0,49,0.8305084745762712,28.0,49,0.5714285714285714
CHEMBL1039369,train,1,54,0,0,54,1.0,54.0,54,1.0
CHEMBL1039826,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL1039834,train,1,91,4,0,87,0.9560439560439561,45.0,87,0.5172413793103449
CHEMBL1039873,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL1040013,train,1,47,4,0,43,0.9148936170212766,15.0,43,0.3488372093023256
CHEMBL1040136,train,1,36,0,0,36,1.0,0.0,36,0.0
CHEMBL1040137,train,1,36,0,0,36,1.0,0.0,36,0.0
CHEMBL1040138,train,1,36,0,0,36,1.0,0.0,36,0.0
CHEMBL1040139,train,1,35,0,0,35,1.0,0.0,35,0.0
CHEMBL1040171,train,1,33,0,0,33,1.0,15.0,33,0.45454545454545453
CHEMBL1040185,train,1,67,30,0,37,0.5522388059701493,27.0,37,0.7297297297297297
CHEMBL1040216,train,1,62,0,0,62,1.0,62.0,62,1.0
CHEMBL1040228,train,1,92,6,0,86,0.9347826086956522,41.0,86,0.47674418604651164
CHEMBL1040329,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL1040344,train,1,45,5,0,40,0.8888888888888888,17.0,40,0.425
CHEMBL1040386,train,1,69,0,4,65,0.9420289855072463,34.0,65,0.5230769230769231
CHEMBL1040387,train,1,69,31,0,38,0.5507246376811594,34.0,38,0.8947368421052632
CHEMBL1040411,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1040416,train,1,34,0,0,34,1.0,16.0,34,0.47058823529411764
CHEMBL1040691,train,1,5676,1400,0,4276,0.7533474277660324,4258.0,4276,0.9957904583723106
CHEMBL1040692,train,1,5665,1114,0,4551,0.8033539276257723,4545.0,4551,0.998681608437706
CHEMBL1040693,train,1,5607,4240,0,1367,0.2438023898698056,557.0,1367,0.4074615947329919
CHEMBL1040694,train,1,5398,0,1855,3543,0.6563542052612078,0.0,3543,0.0
CHEMBL1040701,train,1,52,0,4,48,0.9230769230769231,21.0,48,0.4375
CHEMBL1040875,train,1,125,13,0,112,0.896,112.0,112,1.0
CHEMBL1040876,train,1,116,24,0,92,0.7931034482758621,92.0,92,1.0
CHEMBL1040878,train,1,63,5,0,58,0.9206349206349206,58.0,58,1.0
CHEMBL1040879,train,1,58,0,0,58,1.0,28.0,58,0.4827586206896552
CHEMBL1041064,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL1041065,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL1041109,train,1,55,17,0,38,0.6909090909090909,26.0,38,0.6842105263157895
CHEMBL1041110,train,1,37,4,0,33,0.8918918918918919,33.0,33,1.0
CHEMBL1041260,train,1,36,1,0,35,0.9722222222222222,35.0,35,1.0
CHEMBL1041261,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL1041434,train,1,74,0,0,74,1.0,37.0,74,0.5
CHEMBL1041515,train,1,104,34,0,70,0.6730769230769231,52.0,70,0.7428571428571429
CHEMBL1041704,train,1,44,3,0,41,0.9318181818181818,41.0,41,1.0
CHEMBL1041705,train,1,41,1,0,40,0.975609756097561,39.0,40,0.975
CHEMBL1042152,train,1,48,3,0,45,0.9375,24.0,45,0.5333333333333333
CHEMBL1042325,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL1042423,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1042424,train,1,37,0,0,37,1.0,14.0,37,0.3783783783783784
CHEMBL1042425,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1042426,train,1,37,0,0,37,1.0,16.0,37,0.43243243243243246
CHEMBL1042427,train,1,37,0,0,37,1.0,17.0,37,0.4594594594594595
CHEMBL1042518,train,1,47,2,0,45,0.9574468085106383,44.0,45,0.9777777777777777
CHEMBL1042521,train,1,105,0,0,105,1.0,105.0,105,1.0
CHEMBL1042522,train,1,105,18,0,87,0.8285714285714286,52.0,87,0.5977011494252874
CHEMBL1042645,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1042648,train,1,57,0,0,57,1.0,54.0,57,0.9473684210526315
CHEMBL1042744,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL1042745,train,1,47,1,0,46,0.9787234042553191,46.0,46,1.0
CHEMBL1042881,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1042882,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1042883,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1042884,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1042950,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1042951,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1042952,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1043093,train,1,43,1,0,42,0.9767441860465116,42.0,42,1.0
CHEMBL1043124,train,1,37,0,3,34,0.918918918918919,0.0,34,0.0
CHEMBL1043502,train,1,34,2,0,32,0.9411764705882353,31.0,32,0.96875
CHEMBL1043507,train,1,44,6,0,38,0.8636363636363636,38.0,38,1.0
CHEMBL1043508,train,1,34,1,0,33,0.9705882352941176,17.0,33,0.5151515151515151
CHEMBL1043509,train,1,37,3,0,34,0.918918918918919,18.0,34,0.5294117647058824
CHEMBL1043514,train,1,47,1,0,46,0.9787234042553191,46.0,46,1.0
CHEMBL1043515,train,1,47,2,0,45,0.9574468085106383,45.0,45,1.0
CHEMBL1043517,train,1,47,1,0,46,0.9787234042553191,46.0,46,1.0
CHEMBL1043518,train,1,47,1,0,46,0.9787234042553191,46.0,46,1.0
CHEMBL1043555,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1043964,train,1,37,0,1,36,0.972972972972973,5.0,36,0.1388888888888889
CHEMBL1043965,train,1,37,0,0,37,1.0,10.0,37,0.2702702702702703
CHEMBL1043966,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1043968,train,1,37,0,1,36,0.972972972972973,2.0,36,0.05555555555555555
CHEMBL1043969,train,1,37,0,0,37,1.0,3.0,37,0.08108108108108109
CHEMBL1043991,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1043992,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1043993,train,1,40,0,0,40,1.0,2.0,40,0.05
CHEMBL1043994,train,1,40,0,0,40,1.0,2.0,40,0.05
CHEMBL1044081,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1044082,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1044318,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1044319,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1044409,train,1,46,13,0,33,0.717391304347826,23.0,33,0.696969696969697
CHEMBL1044429,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1044431,train,1,33,1,0,32,0.9696969696969697,16.0,32,0.5
CHEMBL1044549,train,1,49,0,0,49,1.0,24.0,49,0.4897959183673469
CHEMBL1044550,train,1,49,0,0,49,1.0,24.0,49,0.4897959183673469
CHEMBL1044551,train,1,45,0,0,45,1.0,22.0,45,0.4888888888888889
CHEMBL1044552,train,1,50,0,0,50,1.0,25.0,50,0.5
CHEMBL1044821,train,1,82,0,0,82,1.0,78.0,82,0.9512195121951219
CHEMBL1044822,train,1,36,0,0,36,1.0,17.0,36,0.4722222222222222
CHEMBL1044826,train,1,64,22,0,42,0.65625,42.0,42,1.0
CHEMBL1044827,train,1,69,14,0,55,0.7971014492753623,55.0,55,1.0
CHEMBL1045058,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL1045211,train,1,42,2,0,40,0.9523809523809523,21.0,40,0.525
CHEMBL1045212,train,1,42,5,0,37,0.8809523809523809,21.0,37,0.5675675675675675
CHEMBL1045213,train,1,41,5,0,36,0.8780487804878049,36.0,36,1.0
CHEMBL1045268,train,1,54,0,0,54,1.0,1.0,54,0.018518518518518517
CHEMBL1045352,train,1,59,0,0,59,1.0,59.0,59,1.0
CHEMBL1045353,train,1,59,2,0,57,0.9661016949152542,27.0,57,0.47368421052631576
CHEMBL1045640,train,1,47,0,0,47,1.0,23.0,47,0.48936170212765956
CHEMBL1045641,train,1,43,8,0,35,0.813953488372093,2.0,35,0.05714285714285714
CHEMBL1045728,train,1,66,19,0,47,0.7121212121212122,33.0,47,0.7021276595744681
CHEMBL1046070,train,1,58,0,0,58,1.0,3.0,58,0.05172413793103448
CHEMBL1046071,train,1,58,0,0,58,1.0,8.0,58,0.13793103448275862
CHEMBL1046072,train,1,58,0,0,58,1.0,2.0,58,0.034482758620689655
CHEMBL1046073,train,1,58,0,0,58,1.0,0.0,58,0.0
CHEMBL1046074,train,1,58,0,0,58,1.0,0.0,58,0.0
CHEMBL1046075,train,1,58,0,0,58,1.0,0.0,58,0.0
CHEMBL1046299,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL1046300,train,1,35,0,0,35,1.0,34.0,35,0.9714285714285714
CHEMBL1046604,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL1046606,train,1,36,0,1,35,0.9722222222222222,4.0,35,0.11428571428571428
CHEMBL1046620,train,1,42,2,0,40,0.9523809523809523,21.0,40,0.525
CHEMBL1046933,train,1,62,0,0,62,1.0,50.0,62,0.8064516129032258
CHEMBL1046935,train,1,63,0,0,63,1.0,63.0,63,1.0
CHEMBL1046969,train,1,44,5,0,39,0.8863636363636364,22.0,39,0.5641025641025641
CHEMBL1046970,train,1,44,3,0,41,0.9318181818181818,19.0,41,0.4634146341463415
CHEMBL1047012,train,1,41,1,0,40,0.975609756097561,40.0,40,1.0
CHEMBL1047013,train,1,41,2,0,39,0.9512195121951219,39.0,39,1.0
CHEMBL1047087,train,1,37,2,0,35,0.9459459459459459,35.0,35,1.0
CHEMBL1047137,train,1,56,16,0,40,0.7142857142857143,23.0,40,0.575
CHEMBL1047281,train,1,50,2,0,48,0.96,25.0,48,0.5208333333333334
CHEMBL1047378,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1047380,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1047613,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1047614,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL1047861,train,1,66,2,0,64,0.9696969696969697,62.0,64,0.96875
CHEMBL1047862,train,1,60,7,0,53,0.8833333333333333,30.0,53,0.5660377358490566
CHEMBL1047873,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL1047874,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL1047875,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL1047876,train,1,41,0,0,41,1.0,0.0,41,0.0
CHEMBL1047877,train,1,41,6,0,35,0.8536585365853658,20.0,35,0.5714285714285714
CHEMBL1047878,train,1,41,1,0,40,0.975609756097561,1.0,40,0.025
CHEMBL1048115,train,1,104,0,0,104,1.0,100.0,104,0.9615384615384616
CHEMBL1048198,train,1,48,0,0,48,1.0,48.0,48,1.0
CHEMBL1048199,train,1,45,0,3,42,0.9333333333333333,16.0,42,0.38095238095238093
CHEMBL1048200,train,1,45,0,1,44,0.9777777777777777,11.0,44,0.25
CHEMBL1048427,train,1,54,1,0,53,0.9814814814814815,46.0,53,0.8679245283018868
CHEMBL1048428,train,1,55,7,0,48,0.8727272727272727,24.0,48,0.5
CHEMBL1048581,train,1,37,0,0,37,1.0,31.0,37,0.8378378378378378
CHEMBL1048594,train,1,38,0,0,38,1.0,19.0,38,0.5
CHEMBL1048663,train,1,58,13,0,45,0.7758620689655172,29.0,45,0.6444444444444445
CHEMBL1048695,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL1048713,train,1,43,3,0,40,0.9302325581395349,21.0,40,0.525
CHEMBL1048754,train,1,42,0,0,42,1.0,38.0,42,0.9047619047619048
CHEMBL1048798,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1048800,train,1,39,7,0,32,0.8205128205128205,0.0,32,0.0
CHEMBL1048801,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1048827,train,1,49,1,0,48,0.9795918367346939,47.0,48,0.9791666666666666
CHEMBL1048828,train,1,47,3,0,44,0.9361702127659575,44.0,44,1.0
CHEMBL1048878,train,1,41,9,0,32,0.7804878048780488,20.0,32,0.625
CHEMBL1048879,train,1,41,2,0,39,0.9512195121951219,20.0,39,0.5128205128205128
CHEMBL1048983,train,1,36,0,0,36,1.0,0.0,36,0.0
CHEMBL1049046,train,1,50,7,0,43,0.86,43.0,43,1.0
CHEMBL1049125,train,1,44,3,0,41,0.9318181818181818,22.0,41,0.5365853658536586
CHEMBL1049173,train,1,58,0,0,58,1.0,29.0,58,0.5
CHEMBL1049224,train,1,64,26,0,38,0.59375,32.0,38,0.8421052631578947
CHEMBL1049229,train,1,64,22,0,42,0.65625,27.0,42,0.6428571428571429
CHEMBL1049250,train,1,147,0,0,147,1.0,73.0,147,0.4965986394557823
CHEMBL1049258,train,1,57,3,0,54,0.9473684210526315,54.0,54,1.0
CHEMBL1049259,train,1,57,18,0,39,0.6842105263157895,39.0,39,1.0
CHEMBL1049260,train,1,55,15,0,40,0.7272727272727273,40.0,40,1.0
CHEMBL1049381,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL1049489,train,1,38,5,0,33,0.868421052631579,33.0,33,1.0
CHEMBL1049517,train,1,52,4,0,48,0.9230769230769231,26.0,48,0.5416666666666666
CHEMBL1049598,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL1049617,train,1,116,0,0,116,1.0,115.0,116,0.9913793103448276
CHEMBL1049618,train,1,116,3,0,113,0.9741379310344828,54.0,113,0.4778761061946903
CHEMBL1049769,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1050511,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL1050553,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1050689,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1050690,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1050691,train,1,39,6,0,33,0.8461538461538461,33.0,33,1.0
CHEMBL1050932,train,1,78,0,13,65,0.8333333333333334,6.0,65,0.09230769230769231
CHEMBL1050933,train,1,78,0,9,69,0.8846153846153846,8.0,69,0.11594202898550725
CHEMBL1050976,train,1,73,0,10,63,0.863013698630137,35.0,63,0.5555555555555556
CHEMBL1051272,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1051342,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1051365,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1051367,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1051505,train,1,69,0,0,69,1.0,69.0,69,1.0
CHEMBL1051506,train,1,69,0,0,69,1.0,69.0,69,1.0
CHEMBL1051508,train,1,73,0,0,73,1.0,73.0,73,1.0
CHEMBL1051509,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL1051662,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL1051848,train,1,79,0,0,79,1.0,77.0,79,0.9746835443037974
CHEMBL1051850,train,1,79,0,0,79,1.0,76.0,79,0.9620253164556962
CHEMBL1052080,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052091,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052104,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052111,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1052114,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052115,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052116,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052119,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1052405,train,1,36,0,0,36,1.0,35.0,36,0.9722222222222222
CHEMBL1052407,train,1,34,2,0,32,0.9411764705882353,32.0,32,1.0
CHEMBL1052411,train,1,42,0,0,42,1.0,21.0,42,0.5
CHEMBL1052413,train,1,44,8,0,36,0.8181818181818182,22.0,36,0.6111111111111112
CHEMBL1053173,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL1053696,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL1053819,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1053822,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL1054123,train,1,65,9,0,56,0.8615384615384616,32.0,56,0.5714285714285714
CHEMBL1054500,train,1,13494,0,0,13494,1.0,6538.0,13494,0.4845116348006521
CHEMBL1054501,train,1,13430,0,771,12659,0.9425912137006701,6650.0,12659,0.5253179556047081
CHEMBL1054502,train,1,13492,0,8257,5235,0.38800770827156833,0.0,5235,0.0
CHEMBL1054503,train,1,13406,0,0,13406,1.0,13406.0,13406,1.0
CHEMBL1054504,train,1,13307,0,1967,11340,0.8521830615465544,1933.0,11340,0.17045855379188712
CHEMBL1054505,train,1,13518,0,1271,12247,0.9059772155644326,0.0,12247,0.0
CHEMBL1054757,train,1,63,0,0,63,1.0,31.0,63,0.49206349206349204
CHEMBL1054760,train,1,74,0,0,74,1.0,37.0,74,0.5
CHEMBL1054761,train,1,74,17,0,57,0.7702702702702703,37.0,57,0.6491228070175439
CHEMBL1054762,train,1,75,0,0,75,1.0,75.0,75,1.0
CHEMBL1054763,train,1,74,0,0,74,1.0,37.0,74,0.5
CHEMBL1054767,train,1,73,0,0,73,1.0,6.0,73,0.0821917808219178
CHEMBL1054837,train,1,80,0,0,80,1.0,77.0,80,0.9625
CHEMBL1054937,train,1,39,0,0,39,1.0,19.0,39,0.48717948717948717
CHEMBL1054938,train,1,39,0,0,39,1.0,37.0,39,0.9487179487179487
CHEMBL1054943,train,1,58,0,0,58,1.0,0.0,58,0.0
CHEMBL1055667,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL1055679,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1055850,train,1,40,1,0,39,0.975,36.0,39,0.9230769230769231
CHEMBL1055852,train,1,39,2,0,37,0.9487179487179487,37.0,37,1.0
CHEMBL1055856,train,1,43,4,0,39,0.9069767441860465,20.0,39,0.5128205128205128
CHEMBL1056178,train,1,50,0,0,50,1.0,48.0,50,0.96
CHEMBL1056264,train,1,45,10,0,35,0.7777777777777778,20.0,35,0.5714285714285714
CHEMBL1056355,train,1,72,0,0,72,1.0,64.0,72,0.8888888888888888
CHEMBL1056356,train,1,46,0,0,46,1.0,23.0,46,0.5
CHEMBL1056358,train,1,46,0,0,46,1.0,23.0,46,0.5
CHEMBL1056360,train,1,46,0,0,46,1.0,23.0,46,0.5
CHEMBL1056612,train,1,48,15,0,33,0.6875,24.0,33,0.7272727272727273
CHEMBL1056613,train,1,49,11,0,38,0.7755102040816326,24.0,38,0.631578947368421
CHEMBL1056615,train,1,48,4,0,44,0.9166666666666666,24.0,44,0.5454545454545454
CHEMBL1056886,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1056887,train,1,101,0,0,101,1.0,101.0,101,1.0
CHEMBL1056889,train,1,93,0,0,93,1.0,93.0,93,1.0
CHEMBL1056890,train,1,94,0,0,94,1.0,93.0,94,0.9893617021276596
CHEMBL1056891,train,1,94,1,0,93,0.9893617021276596,92.0,93,0.989247311827957
CHEMBL1057042,train,1,83,0,0,83,1.0,83.0,83,1.0
CHEMBL1057278,train,1,37,1,0,36,0.972972972972973,36.0,36,1.0
CHEMBL1057686,train,1,47,0,0,47,1.0,23.0,47,0.48936170212765956
CHEMBL1057726,train,1,58,1,0,57,0.9827586206896551,57.0,57,1.0
CHEMBL1057866,train,1,33,0,0,33,1.0,28.0,33,0.8484848484848485
CHEMBL1057874,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL1057875,train,1,47,11,0,36,0.7659574468085106,36.0,36,1.0
CHEMBL1057876,train,1,46,0,0,46,1.0,21.0,46,0.45652173913043476
CHEMBL1058161,train,1,40,6,0,34,0.85,34.0,34,1.0
CHEMBL1058319,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1058419,train,1,41,0,6,35,0.8536585365853658,0.0,35,0.0
CHEMBL1058433,train,1,35,0,0,35,1.0,34.0,35,0.9714285714285714
CHEMBL1058435,train,1,35,1,0,34,0.9714285714285714,16.0,34,0.47058823529411764
CHEMBL1058740,train,1,72,0,17,55,0.7638888888888888,27.0,55,0.4909090909090909
CHEMBL1058741,train,1,47,0,0,47,1.0,23.0,47,0.48936170212765956
CHEMBL1058849,train,1,55,5,0,50,0.9090909090909091,26.0,50,0.52
CHEMBL1058883,train,1,40,4,0,36,0.9,20.0,36,0.5555555555555556
CHEMBL1058884,train,1,40,3,0,37,0.925,20.0,37,0.5405405405405406
CHEMBL1058897,train,1,33,0,0,33,1.0,15.0,33,0.45454545454545453
CHEMBL1058898,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1058940,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1058941,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1058942,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1058986,train,1,49,0,0,49,1.0,24.0,49,0.4897959183673469
CHEMBL1058987,train,1,49,0,0,49,1.0,49.0,49,1.0
CHEMBL1058990,train,1,49,0,0,49,1.0,49.0,49,1.0
CHEMBL1058992,train,1,47,0,0,47,1.0,23.0,47,0.48936170212765956
CHEMBL1059123,train,1,36,2,0,34,0.9444444444444444,34.0,34,1.0
CHEMBL1059209,train,1,53,0,0,53,1.0,52.0,53,0.9811320754716981
CHEMBL1059318,train,1,70,8,0,62,0.8857142857142857,62.0,62,1.0
CHEMBL1059319,train,1,70,0,0,70,1.0,70.0,70,1.0
CHEMBL1059680,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL1059735,train,1,38,5,0,33,0.868421052631579,19.0,33,0.5757575757575758
CHEMBL1059831,train,1,49,1,0,48,0.9795918367346939,24.0,48,0.5
CHEMBL1059863,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1059865,train,1,33,1,0,32,0.9696969696969697,16.0,32,0.5
CHEMBL1060016,train,1,59,0,0,59,1.0,59.0,59,1.0
CHEMBL1060022,train,1,73,3,0,70,0.958904109589041,70.0,70,1.0
CHEMBL1060023,train,1,71,12,0,59,0.8309859154929577,35.0,59,0.5932203389830508
CHEMBL1060113,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060118,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060122,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060123,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060126,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060128,train,1,32,0,0,32,1.0,14.0,32,0.4375
CHEMBL1060132,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1060151,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060209,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1060217,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060225,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1060471,train,1,36,0,0,36,1.0,17.0,36,0.4722222222222222
CHEMBL1060473,train,1,46,12,0,34,0.7391304347826086,23.0,34,0.6764705882352942
CHEMBL1060787,train,1,35,3,0,32,0.9142857142857143,28.0,32,0.875
CHEMBL1061086,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1061101,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061110,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1061147,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1061148,train,1,32,0,0,32,1.0,14.0,32,0.4375
CHEMBL1061162,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061163,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061172,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061205,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061237,train,1,60,3,0,57,0.95,54.0,57,0.9473684210526315
CHEMBL1061238,train,1,53,4,0,49,0.9245283018867925,26.0,49,0.5306122448979592
CHEMBL1061239,train,1,53,6,0,47,0.8867924528301887,26.0,47,0.5531914893617021
CHEMBL1061354,train,1,53,10,0,43,0.8113207547169812,18.0,43,0.4186046511627907
CHEMBL1061545,train,1,74,0,0,74,1.0,74.0,74,1.0
CHEMBL1061546,train,1,74,0,0,74,1.0,36.0,74,0.4864864864864865
CHEMBL1061649,train,1,49,0,0,49,1.0,48.0,49,0.9795918367346939
CHEMBL1061695,train,1,34,0,0,34,1.0,16.0,34,0.47058823529411764
CHEMBL1061740,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL1061912,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1061917,train,1,32,0,0,32,1.0,14.0,32,0.4375
CHEMBL1061946,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1061954,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1061956,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061959,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061964,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1061969,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1062000,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1062001,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1062005,train,1,32,0,0,32,1.0,14.0,32,0.4375
CHEMBL1062012,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1062015,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1062021,train,1,32,0,0,32,1.0,15.0,32,0.46875
CHEMBL1062028,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1062055,train,1,42,10,0,32,0.7619047619047619,14.0,32,0.4375
CHEMBL1062250,train,1,42,0,0,42,1.0,40.0,42,0.9523809523809523
CHEMBL1062301,train,1,40,1,0,39,0.975,39.0,39,1.0
CHEMBL1062302,train,1,39,6,0,33,0.8461538461538461,19.0,33,0.5757575757575758
CHEMBL1062360,train,1,49,0,0,49,1.0,47.0,49,0.9591836734693877
